C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_243.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_243.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_243.jpg,0,0,0,4.883779E-05
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_310.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_310.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_310.jpg,0,0,0,3.680493E-05
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_379.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_379.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_379.jpg,0,0,0,3.84393E-05
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_449.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_449.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_449.jpg,0,0,0,5.872261E-05
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_517.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_517.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_517.jpg,0,0,0,6.769943E-05
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_583.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_583.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_583.jpg,0,0,0,8.772362E-05
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_653.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_653.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_653.jpg,0,0,0,0.0001020278
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_721.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_721.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_721.jpg,0,0,0,0.0001224202
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_789.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_789.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_789.jpg,0,0,0,0.0001313029
C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\center_2023_06_25_08_45_23_858.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\left_2023_06_25_08_45_23_858.jpg,C:\Users\erick\Documents\MNA\Navegacion Autonoma\Final\navegacion-autonoma\data\IMG\right_2023_06_25_08_45_23_858.jpg,0,0,0,0.0002135393
